Price,Close,High,Low,Open,Volume
Ticker,CEG,CEG,CEG,CEG,CEG
Datetime,,,,,
2023-06-01 13:30:00+00:00,88.45999908447266,88.54000091552734,84.79000091552734,84.875,803193
2023-06-01 14:30:00+00:00,88.74500274658203,88.76000213623047,88.05000305175781,88.49600219726562,419168
2023-06-01 15:30:00+00:00,88.95999908447266,89.05000305175781,88.31999969482422,88.7699966430664,401458
2023-06-01 16:30:00+00:00,88.0999984741211,89.16200256347656,87.87999725341797,88.9800033569336,375062
2023-06-01 17:30:00+00:00,88.30999755859375,88.83000183105469,87.93000030517578,88.0999984741211,286147
2023-06-01 18:30:00+00:00,88.58999633789062,88.7699966430664,88.25,88.30500030517578,306193
2023-06-01 19:30:00+00:00,88.88999938964844,88.91999816894531,88.42500305175781,88.61000061035156,482665
2023-06-02 13:30:00+00:00,87.55000305175781,89.05000305175781,87.2699966430664,88.66000366210938,504325
2023-06-02 14:30:00+00:00,87.8499984741211,88.08999633789062,87.44000244140625,87.55000305175781,420238
2023-06-02 15:30:00+00:00,88.05999755859375,88.22000122070312,87.66000366210938,87.86000061035156,316105
2023-06-02 16:30:00+00:00,88.02999877929688,88.16000366210938,87.80999755859375,88.05000305175781,230822
2023-06-02 17:30:00+00:00,88.1500015258789,88.1500015258789,87.81500244140625,88.05999755859375,274169
2023-06-02 18:30:00+00:00,88.08000183105469,88.18000030517578,87.88999938964844,88.1500015258789,377274
2023-06-02 19:30:00+00:00,87.52999877929688,88.12999725341797,87.5,88.08000183105469,588391
2023-06-05 13:30:00+00:00,88.72000122070312,88.80999755859375,87.62999725341797,87.81999969482422,277922
2023-06-05 14:30:00+00:00,88.58000183105469,88.79000091552734,88.37999725341797,88.7300033569336,262930
2023-06-05 15:30:00+00:00,88.33999633789062,88.6500015258789,88.0199966430664,88.58000183105469,204063
2023-06-05 16:30:00+00:00,87.83000183105469,88.59500122070312,87.81999969482422,88.33999633789062,136154
2023-06-05 17:30:00+00:00,87.62999725341797,88.03500366210938,87.5,87.81999969482422,141174
2023-06-05 18:30:00+00:00,87.37999725341797,87.6500015258789,87.18000030517578,87.6500015258789,244142
2023-06-05 19:30:00+00:00,87.5,87.62000274658203,87.33999633789062,87.37000274658203,304237
2023-06-06 13:30:00+00:00,89.125,89.18499755859375,87.13999938964844,87.13999938964844,300821
2023-06-06 14:30:00+00:00,89.33000183105469,89.5199966430664,88.87000274658203,89.13999938964844,277787
2023-06-06 15:30:00+00:00,89.7750015258789,89.88999938964844,89.13999938964844,89.30999755859375,256475
2023-06-06 16:30:00+00:00,89.68000030517578,89.88999938964844,89.39540100097656,89.7699966430664,205186
2023-06-06 17:30:00+00:00,89.66000366210938,89.77999877929688,89.22000122070312,89.69499969482422,296159
2023-06-06 18:30:00+00:00,89.53469848632812,89.84500122070312,89.5,89.68000030517578,265181
2023-06-06 19:30:00+00:00,89.55000305175781,89.72000122070312,89.4000015258789,89.55000305175781,371617
2023-06-07 13:30:00+00:00,89.71959686279297,89.80000305175781,89.12999725341797,89.55000305175781,219178
2023-06-07 14:30:00+00:00,89.91000366210938,89.97989654541016,89.47000122070312,89.7249984741211,184303
2023-06-07 15:30:00+00:00,90.20999908447266,90.26000213623047,89.80000305175781,89.87000274658203,213603
2023-06-07 16:30:00+00:00,90.30000305175781,90.3499984741211,90.04499816894531,90.20999908447266,161334
2023-06-07 17:30:00+00:00,90.2300033569336,90.37000274658203,90.0199966430664,90.30000305175781,260186
2023-06-07 18:30:00+00:00,90.50499725341797,90.76000213623047,90.1050033569336,90.19999694824219,244338
2023-06-07 19:30:00+00:00,90.81999969482422,90.87999725341797,90.3499984741211,90.5,803986
2023-06-08 13:30:00+00:00,91.91999816894531,92.09030151367188,91.05999755859375,91.48999786376953,552625
2023-06-08 14:30:00+00:00,92.0,92.25,91.7699966430664,91.95999908447266,473041
2023-06-08 15:30:00+00:00,92.13999938964844,92.2300033569336,91.83499908447266,92.01499938964844,300077
2023-06-08 16:30:00+00:00,92.27999877929688,92.31279754638672,91.87999725341797,92.16000366210938,276391
2023-06-08 17:30:00+00:00,92.27999877929688,92.43000030517578,92.04010009765625,92.30000305175781,209177
2023-06-08 18:30:00+00:00,92.33000183105469,92.44999694824219,92.0999984741211,92.27999877929688,357774
2023-06-08 19:30:00+00:00,92.30999755859375,92.4677963256836,91.9800033569336,92.31999969482422,577860
2023-06-09 13:30:00+00:00,93.18000030517578,93.18499755859375,92.0895004272461,92.30000305175781,524849
2023-06-09 14:30:00+00:00,93.05000305175781,93.44999694824219,92.95999908447266,93.16000366210938,218536
