Date,Close,High,Low,Open,Volume
2023-03-22,102.8781509399414,106.08282326179875,102.83834035547768,103.77386251455106,43427400
2023-03-23,105.0975341796875,105.79420800627038,103.96295911766454,104.56010268824097,40797800
2023-03-24,104.93830108642578,104.98805862211833,103.34590808241246,104.49043770663731,30393300
2023-03-27,101.97247314453125,104.2615323044318,101.44499620942092,104.12219906093443,31120900
2023-03-28,100.54927825927734,101.96251979884079,99.2654154207413,101.95257284782572,32057900
2023-03-29,100.90755462646484,102.00231896993652,100.17107789985175,101.7933191256176,28779600
2023-03-30,100.40994262695312,100.67866215981911,99.30522364315344,100.4298517146947,33086200
2023-03-31,103.2364273071289,103.39566203446192,100.55922464144835,100.81798961559274,36863400
2023-04-03,103.86343383789062,104.0326231198909,101.44499598386052,101.90280629620425,25035400
2023-04-04,104.22172546386719,105.07763404356551,103.54496071696833,103.83358175831708,24420100
2023-04-05,103.97290802001953,105.59514935745837,103.1667646231396,105.27667229755957,28290500
2023-04-06,107.90411376953125,108.65054511701238,103.83357846595176,104.75915364055206,48711500
2023-04-10,105.93354034423828,107.07806234756984,104.61982146300264,106.47097183107455,27067400
2023-04-11,104.84872436523438,106.22216293833723,104.18191416724264,106.04301910676263,26311800
2023-04-12,104.14209747314453,106.24205820052738,103.84352190700692,106.07286892315904,24370300
2023-04-13,106.9188232421875,106.97853531836758,105.33638488558677,105.33638488558677,24843600
2023-04-14,108.35198211669922,108.42164874194421,106.3316347984089,106.38139992776647,26578000
2023-04-17,105.46578216552734,105.65488055059328,104.02267689835315,104.16201774578109,37571200
2023-04-18,104.00276947021484,106.03306368013463,103.57481518685294,105.98329855224205,26596400
2023-04-19,103.68429565429688,104.48049216706148,102.57957659955501,103.08715206626977,20905700
2023-04-20,104.78901672363281,105.74444800146313,103.37577509974376,103.41558568545663,27820800
2023-04-21,104.908447265625,105.49563631362956,104.28144003927596,104.96815934695626,25800100
2023-04-24,105.46578216552734,106.12263785123642,104.20182073865433,104.98806272702657,23542800
2023-04-25,103.35585021972656,106.1823406287688,103.34589567654598,105.32643214943917,46664100
2023-04-26,103.21652221679688,105.84395986079909,102.14165929158905,104.42076383754022,53347600
2023-04-27,107.07805633544922,107.85435127935429,103.0473318001292,103.95299784504715,50089200
2023-04-28,106.82925415039062,106.83920869473445,104.5899600378611,106.53068615790889,36139800
2023-05-01,106.6899185180664,107.47616045562452,106.31172936546945,106.33163086061985,26681700
2023-05-02,104.81886291503906,106.68991470916808,103.21652305785557,106.63020263275621,30997200
2023-05-03,104.908447265625,106.97854454706649,104.46058387636243,105.0278714282875,21795400
2023-05-04,104.19186401367188,105.09753008189718,103.47528871968271,104.98805287903261,23419500
2023-05-05,105.06768035888672,105.37620289836305,103.61462818899871,104.32124898163032,26625100
2023-05-08,107.25719451904297,107.44629287156958,104.65962067129566,104.67952216430771,26511400
2023-05-09,106.83920288085938,109.62588288426798,106.67996814548604,107.8742552366085,36360100
2023-05-10,111.21826934814453,112.4026095007465,107.41644603746185,107.45625661998795,63153400
2023-05-11,116.01533508300781,117.35890998003737,113.86561676637899,114.85090401178836,78900000
2023-05-12,116.95087432861328,117.46839676031283,115.55753419129361,116.12482175375534,41073800
2023-05-15,115.95561981201172,117.91624729796742,115.45799893103178,115.55752158860936,36266800
2023-05-16,118.94135284423828,120.1754505833764,115.87600619542154,115.93571827523857,45035600
2023-05-17,120.26502227783203,121.09107484095293,118.32430369516756,119.04087904664145,33323600
2023-05-18,122.24555969238281,122.72327153385679,120.25507596902467,120.37450013284676,35234200
2023-05-19,122.17588806152344,125.37061339548771,121.56878994331822,122.96213001121694,41330300
2023-05-22,124.45498657226562,125.82841748352126,122.15597291663258,122.35502582680218,35253000
2023-05-23,121.9768295288086,124.03697969958147,121.62849642613534,123.5692224434729,34046300
2023-05-24,120.32473754882812,121.32993391302894,119.28968514492404,120.54369196410875,34182600
2023-05-25,122.89246368408203,124.72370499429998,121.37969186050914,123.92750849840978,42317000
2023-05-26,124.01708221435547,124.66399090771507,121.86735626591603,122.58393158206252,35635900
2023-05-30,123.08155822753906,125.06209498347394,121.41950615416448,125.04218589426755,35076700
2023-05-31,122.28536987304688,123.46970252121969,121.91712765193172,122.1659381165275,37325800
2023-06-01,123.13130950927734,123.82797569129428,122.03654511192563,122.23559042304707,30772700
2023-06-02,124.07678985595703,125.54975101903904,123.17112379211459,123.40002514747484,26963100
2023-06-05,125.41041564941406,126.82365711889926,123.25073527073091,123.41993213979819,32305500
2023-06-06,126.70423126220703,127.67956397510677,124.76351278739155,125.41042147669415,26638300
2023-06-07,121.91712188720703,128.42599665134557,121.53893273241714,126.36585399872072,52539000
2023-06-08,121.558837890625,122.64365544606527,120.66311871482401,121.64841360475143,29389200
2023-06-09,121.64840698242188,123.17112570184304,121.3299299142625,121.66830847720398,23762500
2023-06-12,123.05168914794922,123.45974190942171,121.08111473851741,122.20573518054296,28306400
2023-06-13,123.24079895019531,124.5644724206038,122.59389023515342,124.38532858556286,22278300
2023-06-14,123.08155822753906,123.45975499153305,120.87212009737992,122.51427067464085,30592300
2023-06-15,124.49478912353516,124.86303131123523,121.81759393072211,122.55407071303016,35246300
2023-06-16,122.94222259521484,125.50994835044854,122.69341213660132,125.3308045165231,45514000
2023-06-20,122.51426696777344,123.97727366337496,121.55883572827894,122.34507768010195,26097500
2023-06-21,119.97640228271484,122.07636309263388,119.52853891590576,121.81759809801702,30306300
2023-06-22,122.56402587890625,122.65359399380323,118.2645817227319,119.4290127749455,26952200
2023-06-23,121.75788116455078,122.20574454143095,120.48397284408658,120.80244992420262,34885300
2023-06-26,117.77691650390625,121.41950530782552,117.70724987835497,120.1854075438775,33969900
2023-06-27,117.76696014404297,118.51339146949954,115.54756766205826,116.52290793494869,39535900
2023-06-28,119.608154296875,119.81715415403947,116.29399743378409,116.5328533286732,27091400
2023-06-29,118.5333023071289,119.48873356785298,117.73711338640518,118.67263555808287,24090900
2023-06-30,119.13043975830078,120.50387829421939,119.12049280738276,119.59820461658656,29519700
2023-07-03,119.3294906616211,119.61811168831736,118.25462771939205,118.67262744367262,14467900
2023-07-05,121.17068481445312,122.02659333927569,118.66267890915145,118.67262585976906,27584800
2023-07-06,119.53849029541016,119.72758866259632,117.83662777001128,119.22996777471036,24745200
2023-07-07,118.9114990234375,120.47402841691407,118.83187785346722,119.52854410797548,21692600
2023-07-10,115.89590454101562,117.74705489595593,115.58738201288969,117.73710794498514,35315200
2023-07-11,116.5826187133789,117.14990621068708,114.80113505861661,115.73666473923052,23078800
2023-07-12,118.36410522460938,119.75744523552781,117.8465828398585,118.2347265266947,30404400
2023-07-13,123.94741821289062,124.23603925428093,119.87687518656348,120.3545946051284,44297900
2023-07-14,124.82322692871094,126.17675640796054,122.90240991720911,124.20618186143912,33266800
2023-07-17,124.05689239501953,126.49523177773591,123.60902902733594,125.34075523343135,25716200
2023-07-18,123.1711196899414,124.08674026707224,122.37492326185865,124.0071191056456,26226400
2023-07-19,121.44934844970703,124.58436145274314,121.22044710138894,124.00711942057178,37224000
2023-07-20,118.63282012939453,123.49955194883329,117.65748741253887,120.84225815158732,37906800
2023-07-21,119.44891357421875,120.41429930342547,118.16505837628159,120.04606470909158,72937900
2023-07-24,120.95173645019531,122.41474313178708,120.40435800830701,121.08112274560483,29686100
2023-07-25,121.62849426269531,122.56402394445624,120.44415414158027,120.78254028750972,52509600
2023-07-26,128.6549072265625,130.35676214061976,127.70943058695467,129.45110367587904,61682100
2023-07-27,128.78427124023438,132.6060109493417,128.17717318949514,131.04347417477982,44952100
2023-07-28,131.94915771484375,133.1036418304535,129.94872719345616,130.15771946410177,36591200
2023-07-31,132.0885009765625,132.89464445399818,131.15297119764708,132.0984479281434,28055500
2023-08-01,130.92405700683594,131.99891993360347,130.05818634611023,130.15771659691958,23166800
2023-08-02,127.7691421508789,129.47099705811388,126.95303661740036,128.83404293845086,26273300
2023-08-03,127.83879852294922,128.77432818875712,126.81370074518537,127.36108673966699,20089500
2023-08-04,127.50041961669922,130.8842354502068,127.30137430640767,128.66485062739773,26130000
2023-08-07,130.90415954589844,130.98378071638075,128.4061079650305,128.5454412168282,22746300
2023-08-08,130.77476501464844,130.88424221889798,128.92361467945548,129.998477634037,23535200
2023-08-09,129.04306030273438,131.41172554952155,128.3861970452602,131.0335439778547,24912900
2023-08-10,129.0729217529297,131.42169319546548,128.83405823487684,130.695170875727,20857800
2023-08-11,128.94351196289062,129.31174653157146,127.5601266101201,128.04780050916526,19569200
2023-08-14,130.70510864257812,130.74491163303028,128.34639041402843,128.77433710267465,24695600
2023-08-15,129.16249084472656,130.7946869315138,128.66486990136232,130.47621742457744,19770700
2023-08-16,128.08761596679688,129.66009982508598,127.26157104777742,128.08761596679688,25216100
2023-08-17,129.30181884765625,131.36197675884557,128.6748116249142,129.18239468568078,33446300
2023-08-18,126.85350799560547,128.63499157540295,125.77864512180169,127.89850723978275,30491300
2023-08-21,127.7591781616211,128.11746579787294,125.95779302992129,126.57484564637545,25248700
2023-08-22,128.4658203125,129.66010749983826,127.70944197062904,127.89852516645765,22067500
2023-08-23,131.7401580810547,132.77521810347412,129.25205347010368,129.56057601207195,27819700
2023-08-24,129.16249084472656,133.61122329329774,128.95349855277775,133.31264769004198,28500700
2023-08-25,129.2620086669922,130.13781111641472,126.64451789723837,128.92361491657198,26762900
2023-08-28,130.38661193847656,131.90933055130816,129.52075650385797,130.6851874909537,20543300
2023-08-29,133.9296875,135.92017096898465,131.61077243629086,131.61077243629086,43075600
2023-08-30,135.23345947265625,135.6315501147355,133.43207426004315,134.1386874276615,28315800
2023-08-31,135.52207946777344,137.34337385647325,135.14388270916908,135.36283712876264,30053800
2023-09-01,135.01451110839844,136.80594945032874,134.20836765107612,136.80594945032874,21524600
2023-09-05,135.1239776611328,135.77087872900177,133.93963753997775,134.7955460588322,19403100
2023-09-06,133.82022094726562,135.88036360473524,133.03397141020704,135.37279574679286,18684500
2023-09-07,134.61639404296875,134.93487869329522,132.3173880233416,132.95434213781053,18844300
2023-09-08,135.7310791015625,136.00974558565406,134.2083603898534,134.2680724669895,23558300
2023-09-11,136.2685089111328,136.825841903566,135.143880788854,135.8903121579024,20763400
2023-09-12,134.69602966308594,136.21874849371267,134.54674945858747,135.61165035177623,18405500
2023-09-13,136.05950927734375,136.24859245755295,133.51167758565322,134.44720728074662,20749500
2023-09-14,137.44290161132812,138.0400375924637,135.59175121605634,136.94528070062265,24751000
2023-09-15,136.7462158203125,137.86089695130053,135.83059519619755,137.32345788063844,38908400
2023-09-18,137.55238342285156,138.497860147599,135.95999038082445,135.95999038082445,21861300
2023-09-19,137.38316345214844,137.75141322347673,135.969922000147,136.7661184313801,20353700
2023-09-20,133.1036376953125,137.4229832645566,132.98419835818402,137.4229832645566,29927500
2023-09-21,129.81935119628906,131.6008274512888,129.45111656611377,130.81459306049098,31488700
2023-09-22,129.63023376464844,131.40176280772747,128.98333272244602,130.1378015737834,26397300
2023-09-25,130.4861602783203,130.54587235985892,128.34639636353074,129.2122519182116,20094600
2023-09-26,127.95824432373047,129.73972044721884,126.61466183176898,129.1525314353715,25718700
2023-09-27,129.9188690185547,130.27715670469198,127.95825647590418,127.95825647590418,22746500
2023-09-28,131.68043518066406,132.6657299926707,129.17242168676438,129.22218681213153,22513100
2023-09-29,130.23733520507812,133.41215879768615,129.739714333163,132.64581840280536,30848100
2023-10-02,133.53158569335938,133.78039613443357,130.545860400469,130.58567857530397,22288000
2023-10-03,131.79986572265625,133.62116005886995,131.21267669893393,133.3026905762113,22989400
2023-10-04,134.59649658203125,134.92492817417477,131.8993848208317,132.1581422027401,26752300
2023-10-05,134.4273223876953,134.84532213743643,132.81502028305357,134.4273223876953,19832600
2023-10-06,136.9253692626953,137.50261133155155,133.37234873185216,133.37234873185216,27583200
2023-10-09,137.7613525390625,138.2788824686098,134.9647258274304,136.28839909393267,19278100
2023-10-10,137.40309143066406,139.05519659503832,136.6765691108844,137.8410002873595,27786600
2023-10-11,139.88125610351562,140.43858915374793,137.920628289257,137.920628289257,25884300
2023-10-12,138.3087615966797,140.5480557670691,137.6021331987685,140.37886647431526,24765500
2023-10-13,136.70640563964844,139.33384321860913,135.9699212870382,138.71679820107695,23420500
2023-10-16,138.43812561035156,138.96560249289772,137.3334067233584,137.51254293878173,28501900
2023-10-17,139.05519104003906,139.23432728179327,136.5272682632598,137.97038107958892,23515800
2023-10-18,137.30355834960938,140.050420109336,136.72631631294968,138.78645883619868,23375000
2023-10-19,137.09454345703125,138.99545873876005,136.72630888953833,137.84097472812218,26066000
2023-10-20,134.9547882080078,137.213976060409,134.43725824267983,136.6765521940106,26315200
2023-10-23,135.8505096435547,137.0049938097521,133.31263994264685,134.39744989145308,26317900
2023-10-24,138.14952087402344,138.69690693710234,136.7661352888889,137.1741880982919,44814300
2023-10-25,125.01231384277344,127.69946346643458,124.47488239942285,127.55018328196924,84366200
2023-10-26,121.69816589355469,123.73841461751326,120.69296955110403,122.68345314790562,57061100
2023-10-27,121.58868408203125,122.72325908177865,119.63801114223584,122.2953048209552,44566500
2023-10-30,123.8677978515625,124.80332760609076,122.16593522517718,122.6237455580271,28940100
2023-10-31,123.4896011352539,124.7734639348329,122.10621567689739,124.46493382160276,26292300
2023-11-01,125.84832763671875,125.88813822149176,123.13132166552205,123.47965479092001,30082400
2023-11-02,126.88337707519531,128.36628525589762,126.32604408767605,127.80895226837836,27124600
2023-11-03,128.4857177734375,128.91366444247774,127.25161251937237,127.41085484625512,26380100
2023-11-06,129.63023376464844,129.71980187458107,128.0577500279253,128.43594674032983,19052700
2023-11-07,130.34681701660156,131.28234671869467,129.26200712212525,130.08805962107587,29757300
2023-11-08,131.21267700195312,131.580926799427,130.15772310979614,130.34682148408558,26425800
2023-11-09,129.62030029296875,131.91930647073386,129.45111100566407,131.33211744076144,23747800
2023-11-10,131.9591064453125,132.16811390496133,128.79424481480643,129.48096408570086,26913300
2023-11-13,131.46148681640625,131.95910772056664,130.62548734210117,131.15296428561638,18324800
2023-11-14,132.9842071533203,135.0543119616439,132.68564675621332,133.55150228019363,32395200
2023-11-15,133.9794464111328,134.38749919428832,132.93445466887385,134.2282568614201,23861500
2023-11-16,136.27845764160156,136.5670862789989,133.6808910221372,134.54674656195866,28013200
2023-11-17,134.66616821289062,135.41259957777135,133.01406314727024,135.35288749837048,37240600
2023-11-20,135.60169982910156,136.0097526255653,132.98420894713303,133.05388316485448,27815500
2023-11-21,136.31826782226562,136.52726009180356,135.31307909148632,135.6414955150459,22635300
2023-11-22,137.83103942871094,138.75660699373168,136.81588856208788,136.81588856208788,17813900
2023-11-24,136.0395965576172,137.4727471002464,135.3429303733346,137.3732168512701,12514300
2023-11-27,135.7609405517578,137.76137114648046,135.35288776014943,135.3827437999076,23436500
2023-11-28,136.5471649169922,136.59693004167585,134.77563581877808,135.43249901776102,18730000
2023-11-29,134.3477020263672,137.63198796354249,134.19840663801398,136.9154278069515,23967200
2023-11-30,131.89938354492188,134.90501778252556,130.6553313986171,134.40739692400365,38988300
2023-12-01,131.23257446289062,131.48138489413483,130.04823438037886,131.23257446289062,31431200
2023-12-04,128.6549072265625,129.41128550101195,127.29142327486284,129.26200531072064,36669900
2023-12-05,130.36672973632812,131.51125173964408,127.63976171874135,128.33642794624606,27384800
2023-12-06,129.40135192871094,131.21268423164344,129.26201867463922,130.8145935589201,23576200
2023-12-07,136.27845764160156,137.90070669775926,134.05907259412004,134.39745117448874,56767100
2023-12-08,134.3477020263672,135.75098148530094,133.39226317393695,133.56145246512227,32233900
2023-12-11,132.65576171875,132.70552684181484,130.73495249515162,131.75010329817715,31138000
2023-12-12,131.88943481445312,132.36714658005434,130.635420548748,131.1828065229698,29032800
2023-12-13,131.939208984375,132.86477654283303,130.94396721251857,132.74535238978922,30104800
2023-12-14,131.3122100830078,133.0837393336483,129.0729159552244,132.74536075457883,38722400
2023-12-15,131.9690704345703,132.87472894259986,130.5558136967356,130.99372252410018,50815200
2023-12-18,135.15383911132812,136.4974064259798,131.79986392780293,131.99892443621175,32258000
2023-12-19,135.99978637695312,136.81589194521072,135.43250644576105,136.18888474941207,25476800
2023-12-20,137.68173217773438,141.02574487397254,137.4130278546512,138.30873930396123,49107200
2023-12-21,139.75186157226562,140.02058112931533,138.51775618635745,138.8262939224738,27488300
2023-12-22,140.81675720214844,141.3143780648777,140.0404698711855,140.10018194492363,26514600
2023-12-26,140.84661865234375,142.00108755674717,140.51818704797742,140.91627767898768,16780300
2023-12-27,139.7020721435547,141.4039421272873,139.22436038114222,140.91626822874798,19628600
2023-12-28,139.562744140625,140.4684177634693,139.08503236032027,140.11013013169483,16045700
2023-12-29,139.02532958984375,139.6921397740678,138.11965590639036,138.9656175115826,18727200
